algorithm,generation_method,avg_result,time_seconds,error,task_0,task_1,task_2,task_3,task_4,task_5,task_6,task_7,task_8,task_9,task_10,task_11,task_12,task_13,task_14,task_15,task_16,task_17,task_18,task_19,task_20,task_21,task_22,task_23,prompt_file
original.py,original,1.308300e+00,0.00,,0.05314496216938623,0.04447000974267201,0.28776126716364986,0.13475021928402242,0.5231860905233152,9.226953791997532e-05,0.04082087338771596,0.0800361163016858,0.2510861166792283,0.07031523298968692,18.80487205748244,15.98485062255221,18.435183205152043,2.98834730641114,2.851131524077536,2.8144857608943643,107.29025200343196,41.808135124498016,17.01104633296267,16.52615955954537,20.551972004596795,4.509719417842933,8.070404865619926,19.771240955679804,
variant_01_idea_0.py,variant,N/A,8.84,,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,prompts/variant_prompt.md
variant_02_idea_0.py,variant,5.855831e+00,761.22,,0.055349681155546226,0.043866477463421864,3.89973023408303,3.200943717798156,0.5222825477591726,0.0012028591485706644,20.97409524531499,0.19217470820928295,0.9631312956843008,0.4643281838786556,69.66444392013356,180.95555640942405,81.93479496896269,16.403894684934773,3.1903802363314187,3.323137583988654,376.56742827058224,15099.208800304948,31.941045367128226,52.907779277319065,29.723680962441723,4.651485747006368,12.403346605750993,26.01757748110426,prompts/variant_prompt.md
variant_03_idea_0.py,variant,5.087253e+01,1009.09,,5.40996216286634,9.38444789324847,51.14668564416729,44.486248922272324,2.328552167778527,398158.82558873424,159.42897825772238,35.73130998007547,11.212407623952764,13.837036996513161,65.49147502768137,237.27549235262273,80.3199331636837,16.125076954922207,6.411220163409871,3.4959738633814523,449.6696146679875,24005.783901584007,39.6789547219942,89.4796407384221,29.045455419724192,5.249550944436809,12.85019089497565,28.15638429269192,prompts/variant_prompt.md
variant_04_idea_0.py,variant,N/A,9.67,,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,prompts/variant_prompt.md
variant_05_idea_0.py,variant,2.721877e+00,921.66,,0.05523218802930402,0.035490655373103856,0.8219267182624235,2.3562015185674485,0.5064727363053738,0.00020513478894753506,28.7226570940094,0.19385790003423786,0.3190719702678054,3.2771028032153926,15.536828049914803,13.444714964200363,18.97767770522446,3.705024540408064,2.8970853000599197,3.0763147009378122,254.7032074970245,30.85409909972884,21.919028557323564,24.590366602758696,22.704768527168426,4.531756396687139,11.954709325653212,17.45881025624268,prompts/variant_prompt.md
variant_07_idea_0.py,variant,8.007521e+00,3487.62,,0.051788982306473795,0.037848875826238026,4.4796621950847335,2.8106694626500257,0.5430274913411502,0.001248672670384535,10.599189435979698,0.2068756933416542,1.8006613651056715,5.188381564250123,143.2131204452119,408.2420888284261,121.24608050313401,23.529796395910424,3.9684982090643897,3.856929354398147,304.91385240703863,40379.06858200108,44.090265068440644,112.27739846366758,31.980473093536347,5.0689106445596614,13.417245272356588,41.63003364985358,prompts/variant_prompt.md
variant_08_idea_0.py,variant,1.153897e+02,890.27,,2.5312279312677197,30.76981016385756,2.9603154951167343,87.59404432150829,2.2029031510401587,74367393.45208535,1141.1100922412584,80.14807951933575,11.126557011081081,76.46853482933885,230.35153457492464,748.2243476115523,219.62156772339003,31.597816947707223,9.044603106450412,4.0516516720371945,4854.053966929036,166635.61824005883,68.30788016245643,232.2496225491181,38.13456973449549,5.640673329723519,17.287533179946838,57.65529000280564,prompts/variant_prompt.md
variant_09_idea_0.py,variant,3.798155e+00,846.21,,0.059360880687545886,0.04711332200469651,3.486829495261166,3.061982136144259,1.4484947392532577,0.0001858500233439219,1.240698319076793,2.554441659609421,1.7751915387557546,7.215359197255333,26.98494451403576,11.645488993677048,27.034286543597837,3.3711726532132444,2.896931598978635,2.804955022714351,99.06169673195063,1149.129270311967,20.068574831886107,26.335990354794763,22.79031059875738,4.5998853418136925,7.997768089514319,21.206903025298033,prompts/variant_prompt.md
variant_10_idea_0.py,variant,4.282053e+01,173.49,,2.8033545297166653,5.794471575004994,27.79968779989325,38.5409318131433,1.996551977528529,1978.8581130051487,623.249865707279,18.754596980923495,6.831711064877139,39.48522812882293,87.61617882448408,373.2245658129047,92.36603603418506,20.586428011800017,3.9157020384444587,3.6789579181730327,847.6774496188282,41645.93895269647,43.227131987396774,73.51585391927999,25.89068876408309,4.8529923302611575,10.969768931755572,48.09422855376913,prompts/variant_prompt.md
